row_index,instance_id,EVENT_SMAS_ID,MFDH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVERMILE,MFDH_EVENT_SMAS_SAMPLE_DATE,MFDH_BIOSAMPLE_COLLECT_METHOD,MFDH_BIOSAMP_COL_METHOD_NOTE,MFDH_EPHEMEROPTERA,MFDH_PLECOPTERA,MFDH_TRICHOPTERA,MFDH_COLEOPTERA,MFDH_MEGALOPTERA,MFDH_ODONATA,MFDH_CHIRONOMIDAE,MFDH_SIMULIIDAE,MFDH_DECAPODS,MFDH_GAMMARIDAE,MFDH_MOLLUSCA,MFDH_OLIGOCHAETA,MFDH_TIPULIDAE,MFDH_OTHERS,MFDH_OTHER,MFDH_FIELD_WATER_QLTY,MFDH_HABITAT,MFDH_LGS_HABITAT_BANK,MFDH_LGS_HABITAT_MACROPHYTE,MFDH_LGS_HABITAT_SNAG,MFDH_LGS_HABITAT_SUBSTRATE,MFDH_BOTTOM_TYPE,MFDH_DOMINANT_SUBSTRATE,MFDH_WATER_CLARITY_DRIVER,MFDH_MACRO_COMMENT
6009,05-CHEM-5.4_20080903_6009,05-CHEM-5.4_20080903,05-CHEM-5.4,05,CHEM,5.4,09/03/2008,Unknown,,T,T,T,T,F,T,T,F,T,F,T,F,F,F,,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,"River overwide, heavy algae. River mostly slow & deep, except for this riffle."
6010,05-COHO-5.9_20080903_6010,05-COHO-5.9_20080903,05-COHO-5.9,05,COHO,5.9,09/03/2008,Unknown,,T,F,T,T,F,F,F,F,T,F,T,F,F,F,,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,"Large algal mats in stream; filled net, lots of milfoil"
6011,05-COWS-0.6_20080903_6011,05-COWS-0.6_20080903,05-COWS-0.6,05,COWS,0.6,09/03/2008,Unknown,,T,F,T,T,T,T,F,F,T,F,F,F,F,F,,Good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"native elodea, eurasion milfoil, pondweed, slow shallow river, lots of dry algae after receded water, not much large habitat"
6012,05-NEWT-0.3_20080903_6012,05-NEWT-0.3_20080903,05-NEWT-0.3,05,NEWT,0.3,09/03/2008,Unknown,,T,F,T,T,T,F,F,F,T,F,T,F,F,T,X,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,"Japanese knotweed on right bank, no canopy. Obvious siltation here"
6013,05-STEO-9.7_20080903_6013,05-STEO-9.7_20080903,05-STEO-9.7,05,STEO,9.7,09/03/2008,Unknown,,T,T,T,F,T,F,F,F,T,F,T,F,F,T,X,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,"Another enriched, ag river. Largely a slow river, no other riffles in sight. Milfoil"
6014,05-BGCK-0.6_20080904_6014,05-BGCK-0.6_20080904,05-BGCK-0.6,05,BGCK,0.6,09/04/2008,Unknown,,F,F,T,T,T,T,F,F,T,F,F,F,F,F,,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6015,05-CDEA-1.8_20080904_6015,05-CDEA-1.8_20080904,05-CDEA-1.8,05,CDEA,1.8,09/04/2008,Unknown,,T,F,T,F,F,F,T,F,T,F,F,F,F,T,X,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,"Turbid, very heavy silt cover. Diatoms on top of silt"
6016,05-PURD-0.1_20080904_6016,05-PURD-0.1_20080904,05-PURD-0.1,05,PURD,0.1,09/04/2008,Unknown,,T,F,T,T,T,T,F,F,F,F,F,F,F,T,X,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6017,05-STEO-32.5_20080904_6017,05-STEO-32.5_20080904,05-STEO-32.5,05,STEO,32.5,09/04/2008,Unknown,,T,F,T,F,T,F,T,F,F,F,F,F,F,T,X,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6018,17-BLND-6.8_20080910_6018,17-BLND-6.8_20080910,17-BLND-6.8,17,BLND,6.8,09/10/2008,Unknown,,T,F,T,F,F,T,T,F,F,F,T,T,F,F,,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6019,17-BLND-9.8_20080910_6019,17-BLND-9.8_20080910,17-BLND-9.8,17,BLND,9.8,09/10/2008,Unknown,,F,F,T,F,F,T,T,F,F,F,F,T,F,T,X,NA,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6020,17-BRNX-5.6_20080910_6020,17-BRNX-5.6_20080910,17-BRNX-5.6,17,BRNX,5.6,09/10/2008,Unknown,,F,F,T,F,F,F,T,F,F,F,T,F,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6021,17-BRNX-9.2_20080910_6021,17-BRNX-9.2_20080910,17-BRNX-9.2,17,BRNX,9.2,09/10/2008,Unknown,,F,F,T,F,F,F,T,F,F,T,F,T,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6022,17-BURL-0.4_20080910_6022,17-BURL-0.4_20080910,17-BURL-0.4,17,BURL,0.4,09/10/2008,Unknown,,F,F,F,F,F,F,T,F,F,F,F,T,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6023,17-BVBR-0.3_20080910_6023,17-BVBR-0.3_20080910,17-BVBR-0.3,17,BVBR,0.3,09/10/2008,Unknown,,F,F,T,F,F,T,T,T,F,F,F,F,F,F,,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,A
6024,17-BVDC-0.4_20080910_6024,17-BVDC-0.4_20080910,17-BVDC-0.4,17,BVDC,0.4,09/10/2008,Unknown,,F,F,F,F,F,F,F,F,F,T,F,T,F,T,X,Poor,S,-9999,-9999,-9999,-9999,NA,NA,NA,
6025,17-BYRM-1.3_20080910_6025,17-BYRM-1.3_20080910,17-BYRM-1.3,17,BYRM,1.3,09/10/2008,Unknown,,F,F,T,F,F,F,T,F,F,F,F,F,F,T,X,Very_poor,S,-9999,-9999,-9999,-9999,NA,NA,NA,Use sandy stream criteria
6026,17-BYRM-2.3_20080910_6026,17-BYRM-2.3_20080910,17-BYRM-2.3,17,BYRM,2.3,09/10/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,T,X,Very_poor,I,-9999,-9999,-9999,-9999,NA,NA,NA,
6027,17-CARM-6.2_20080910_6027,17-CARM-6.2_20080910,17-CARM-6.2,17,CARM,6.2,09/10/2008,Unknown,,T,F,T,T,F,F,F,F,F,T,F,F,F,T,X,Good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6028,17-CARM-8.0_20080910_6028,17-CARM-8.0_20080910,17-CARM-8.0,17,CARM,8.0,09/10/2008,Unknown,,T,F,T,F,F,T,T,F,F,T,F,F,F,F,,Poor,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6029,17-CARM-9.0_20080910_6029,17-CARM-9.0_20080910,17-CARM-9.0,17,CARM,9.0,09/10/2008,Unknown,,T,T,T,T,F,F,F,F,F,T,F,F,F,T,X,Very_good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6030,17-CARM-10.9_20080910_6030,17-CARM-10.9_20080910,17-CARM-10.9,17,CARM,10.9,09/10/2008,Unknown,,T,F,T,F,F,F,F,T,F,F,F,F,F,F,,Poor,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6031,17-CARM-12.9_20080910_6031,17-CARM-12.9_20080910,17-CARM-12.9,17,CARM,12.9,09/10/2008,Unknown,,T,F,T,T,T,T,F,T,F,F,F,F,F,F,,Good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6032,17-GLEN-0.1_20080910_6032,17-GLEN-0.1_20080910,17-GLEN-0.1,17,GLEN,0.1,09/10/2008,Unknown,,F,F,T,F,F,F,T,T,F,F,F,T,F,F,,Very_poor,Rip_Rap_low_gra,-9999,-9999,-9999,-9999,NA,NA,NA,"Rip Rap, low gradient. Possible salt water downstream. Stream comes thru culvert into a riprap area then thru vegetative area and over a spillway. Below SPDES discharge"
6033,17-MAMR-3.9_20080910_6033,17-MAMR-3.9_20080910,17-MAMR-3.9,17,MAMR,3.9,09/10/2008,Unknown,,F,F,T,F,F,F,T,F,F,F,F,T,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6034,17-MAMR-6.7_20080910_6034,17-MAMR-6.7_20080910,17-MAMR-6.7,17,MAMR,6.7,09/10/2008,Not_Sampled,,T,F,T,F,F,F,T,F,T,F,F,T,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6035,17-MAMR_W-0.9_20080910_6035,17-MAMR_W-0.9_20080910,17-MAMR_W-0.9,17,MAMR_W,0.9,09/10/2008,Unknown,,F,F,T,F,F,F,T,F,F,F,F,T,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6036,17-MANH-1.6_20080910_6036,17-MANH-1.6_20080910,17-MANH-1.6,17,MANH,1.6,09/10/2008,Unknown,,T,F,T,F,F,F,T,F,F,F,F,T,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6037,17-MIAN-14.2_20080910_6037,17-MIAN-14.2_20080910,17-MIAN-14.2,17,MIAN,14.2,09/10/2008,Unknown,,T,F,T,F,T,F,T,F,T,T,F,F,F,F,,Poor,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6038,17-MILI-0.5_20080910_6038,17-MILI-0.5_20080910,17-MILI-0.5,17,MILI,0.5,09/10/2008,Unknown,,T,T,T,F,T,F,T,F,T,F,F,F,F,F,,Very_good,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6039,17-NISS-6.0_20080910_6039,17-NISS-6.0_20080910,17-NISS-6.0,17,NISS,6.0,09/10/2008,Unknown,,F,F,T,F,F,T,F,F,F,F,T,F,F,T,X,Good,sandy,-9999,-9999,-9999,-9999,NA,NA,NA,"Not a riffle habitat, net jab"
6040,17-NISS_E-2.6_20080910_6040,17-NISS_E-2.6_20080910,17-NISS_E-2.6,17,NISS_E,2.6,09/10/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,T,X,Poor,sandy,-9999,-9999,-9999,-9999,NA,NA,NA,Tannish color. Evidence of being flashy/storm water issues
6041,17-PECN-7.6_20080910_6041,17-PECN-7.6_20080910,17-PECN-7.6,17,PECN,7.6,09/10/2008,Unknown,,F,F,T,F,F,T,F,F,T,F,F,F,F,T,X,NA,I,-9999,-9999,-9999,-9999,NA,NA,NA,Directly below impoundment. Slight tan color. Large clams
6042,17-RATT-0.1_20080910_6042,17-RATT-0.1_20080910,17-RATT-0.1,17,RATT,0.1,09/10/2008,Unknown,,T,F,T,F,F,T,T,F,F,F,F,F,F,T,X,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6043,17-TERR-0.2_20080910_6043,17-TERR-0.2_20080910,17-TERR-0.2,17,TERR,0.2,09/10/2008,Unknown,,F,F,F,T,F,F,F,F,F,F,F,F,F,T,X,NA,S,-9999,-9999,-9999,-9999,NA,NA,NA,
6044,17-WAMP-2.0_20080910_6044,17-WAMP-2.0_20080910,17-WAMP-2.0,17,WAMP,2.0,09/10/2008,Unknown,,F,F,T,F,T,F,T,F,F,F,F,F,F,F,,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6045,17-BLND-3.4_20080911_6045,17-BLND-3.4_20080911,17-BLND-3.4,17,BLND,3.4,09/11/2008,Unknown,,F,F,T,F,F,F,T,F,F,F,F,T,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6046,17-BODN-0.2_20080911_6046,17-BODN-0.2_20080911,17-BODN-0.2,17,BODN,0.2,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,T,F,T,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6047,17-BODN-1.0_20080911_6047,17-BODN-1.0_20080911,17-BODN-1.0,17,BODN,1.0,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,T,T,T,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6048,17-BRWN-0.9_20080911_6048,17-BRWN-0.9_20080911,17-BRWN-0.9,17,BRWN,0.9,09/11/2008,Unknown,,F,F,T,F,F,F,F,F,F,T,F,T,F,F,,Poor,I/S,-9999,-9999,-9999,-9999,NA,NA,NA,
6049,17-BSWA-0.4_20080911_6049,17-BSWA-0.4_20080911,17-BSWA-0.4,17,BSWA,0.4,09/11/2008,Unknown,,F,F,F,T,F,F,T,F,F,F,F,F,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6050,17-DAVI-1.2_20080911_6050,17-DAVI-1.2_20080911,17-DAVI-1.2,17,DAVI,1.2,09/11/2008,Unknown,,F,F,T,T,F,F,T,T,F,F,F,F,F,T,X,Very_poor,S/G,-9999,-9999,-9999,-9999,NA,NA,NA,
6051,17-GREN-0.4_20080911_6051,17-GREN-0.4_20080911,17-GREN-0.4,17,GREN,0.4,09/11/2008,Unknown,,F,F,T,F,F,F,F,F,F,T,F,T,F,T,X,Poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6052,17-GREN-0.8_20080911_6052,17-GREN-0.8_20080911,17-GREN-0.8,17,GREN,0.8,09/11/2008,Unknown,,F,F,T,F,F,F,F,F,F,T,F,T,F,F,,Poor,I/S/G,-9999,-9999,-9999,-9999,NA,NA,NA,Took sample just below culvert
6053,17-LEMN-1.3_20080911_6053,17-LEMN-1.3_20080911,17-LEMN-1.3,17,LEMN,1.3,09/11/2008,Unknown,,T,F,T,F,F,F,T,F,F,F,F,T,F,F,,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6054,17-MAMR-0.3_20080911_6054,17-MAMR-0.3_20080911,17-MAMR-0.3,17,MAMR,0.3,09/11/2008,Unknown,,F,F,T,F,F,F,F,F,F,T,F,F,F,T,X,Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6055,17-MASS-1.2_20080911_6055,17-MASS-1.2_20080911,17-MASS-1.2,17,MASS,1.2,09/11/2008,Unknown,,F,F,T,F,F,F,T,T,T,T,F,F,F,T,X,Poor,Good,-9999,-9999,-9999,-9999,NA,NA,NA,
6056,17-MBUR-2.1_20080911_6056,17-MBUR-2.1_20080911,17-MBUR-2.1,17,MBUR,2.1,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,F,F,F,F,T,X,Poor,S,-9999,-9999,-9999,-9999,NA,NA,NA,Sandy kick
6057,17-MILS-1.0_20080911_6057,17-MILS-1.0_20080911,17-MILS-1.0,17,MILS,1.0,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,T,F,T,F,F,,Very_poor,A/LF,-9999,-9999,-9999,-9999,NA,NA,NA,
6058,17-PENA-1.1_20080911_6058,17-PENA-1.1_20080911,17-PENA-1.1,17,PENA,1.1,09/11/2008,Unknown,,T,F,T,F,F,F,F,F,F,T,F,F,F,T,X,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,"Big eel in net, scuds"
6059,17-RMON-3.2_20080911_6059,17-RMON-3.2_20080911,17-RMON-3.2,17,RMON,3.2,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,T,F,T,F,F,,Very_poor,A/LF,-9999,-9999,-9999,-9999,NA,NA,NA,
6060,17-SAMP-2.1_20080911_6060,17-SAMP-2.1_20080911,17-SAMP-2.1,17,SAMP,2.1,09/11/2008,Unknown,,F,F,F,F,F,F,T,F,F,F,F,F,F,T,X,NA,S/M,-9999,-9999,-9999,-9999,NA,NA,NA,
6061,17-WILT-0.7_20080911_6061,17-WILT-0.7_20080911,17-WILT-0.7,17,WILT,0.7,09/11/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,Yuck
6062,11-UHUD-14.7_20080916_6062,11-UHUD-14.7_20080916,11-UHUD-14.7,11,UHUD,14.7,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6063,11-UHUD-27.5_20080916_6063,11-UHUD-27.5_20080916,11-UHUD-27.5,11,UHUD,27.5,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6064,11-UHUD-32.1_20080916_6064,11-UHUD-32.1_20080916,11-UHUD-32.1,11,UHUD,32.1,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6065,11-UHUD-39.5_20080916_6065,11-UHUD-39.5_20080916,11-UHUD-39.5,11,UHUD,39.5,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6066,11-UHUD-39.8_20080916_6066,11-UHUD-39.8_20080916,11-UHUD-39.8,11,UHUD,39.8,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6067,11-UHUD-43.1_20080916_6067,11-UHUD-43.1_20080916,11-UHUD-43.1,11,UHUD,43.1,09/16/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6068,13-LHUD-119.6_20080917_6068,13-LHUD-119.6_20080917,13-LHUD-119.6,13,LHUD,119.6,09/17/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6069,13-LHUD-133.4_20080917_6069,13-LHUD-133.4_20080917,13-LHUD-133.4,13,LHUD,133.4,09/17/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6070,11-UHUD-2.7_20080917_6070,11-UHUD-2.7_20080917,11-UHUD-2.7,11,UHUD,2.7,09/17/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6071,08-BLCK-88.1_20080930_6071,08-BLCK-88.1_20080930,08-BLCK-88.1,08,BLCK,88.1,09/30/2008,Unknown,,T,T,T,F,T,F,T,F,F,F,F,F,F,F,,Very_good,I,-9999,-9999,-9999,-9999,NA,NA,NA,
6072,08-INDY-4.6_20080930_6072,08-INDY-4.6_20080930,08-INDY-4.6,08,INDY,4.6,09/30/2008,Unknown,,T,T,T,F,F,F,T,F,F,F,F,F,F,F,,Very_good,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6073,08-MOOS-16.8_20080930_6073,08-MOOS-16.8_20080930,08-MOOS-16.8,08,MOOS,16.8,09/30/2008,Unknown,,T,T,T,T,T,F,T,F,T,F,F,F,F,F,,Very_good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"low diversity, hard to kick rocks"
6074,08-PINC-0.4_20080930_6074,08-PINC-0.4_20080930,08-PINC-0.4,08,PINC,0.4,09/30/2008,Unknown,,T,T,T,T,F,T,T,F,F,F,F,F,F,F,,Very_good,A,-9999,-9999,-9999,-9999,NA,NA,NA,A
6075,08-ROAR-2.2_20080930_6075,08-ROAR-2.2_20080930,08-ROAR-2.2,08,ROAR,2.2,09/30/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,Good,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6076,03-SAND-2.7_20081001_6076,03-SAND-2.7_20081001,03-SAND-2.7,03,SAND,2.7,10/01/2008,Unknown,,T,T,T,T,F,T,T,T,F,F,T,T,F,T,X,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,
6077,13-PETK-6.1_20081023_6077,13-PETK-6.1_20081023,13-PETK-6.1,13,PETK,6.1,10/23/2008,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6078,13-XFBK-0.1_20081023_6078,13-XFBK-0.1_20081023,13-XFBK-0.1,13,XFBK,0.1,10/23/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6079,13-XFBK-1.2_20081023_6079,13-XFBK-1.2_20081023,13-XFBK-1.2,13,XFBK,1.2,10/23/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,too many leaves to see bugs
6080,13-XSDK-4.2_20081023_6080,13-XSDK-4.2_20081023,13-XSDK-4.2,13,XSDK,4.2,10/23/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6081,13-XSTK-4.8_20081023_6081,13-XSTK-4.8_20081023,13-XSTK-4.8,13,XSTK,4.8,10/23/2008,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6082,12-MOHK-101.0_20090617_6082,12-MOHK-101.0_20090617,12-MOHK-101.0,12,MOHK,101.0,06/17/2009,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"350 m downstream of outfall E, below STP discharge"
6083,12-MOHK-104.4_20090617_6083,12-MOHK-104.4_20090617,12-MOHK-104.4,12,MOHK,104.4,06/17/2009,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"350 m downstream of outfall B, across from barnes ave boat launch"
6084,12-MOHK-107.1_20090617_6084,12-MOHK-107.1_20090617,12-MOHK-107.1,12,MOHK,107.1,06/17/2009,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,350 m downstream of outfall A
6085,12-MOHK-107.6_20090617_6085,12-MOHK-107.6_20090617,12-MOHK-107.6,12,MOHK,107.6,06/17/2009,Not_Sampled,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"Placed multiplates upstream of outfall A, roughly 300 m"
6086,12-STER-0.1_20090617_6086,12-STER-0.1_20090617,12-STER-0.1,12,STER,0.1,06/17/2009,Not_Sampled,,T,F,F,F,F,F,T,F,F,F,F,F,F,F,,Very_poor,Very_poor,-9999,-9999,-9999,-9999,NA,NA,NA,
6087,12-STER-0.2_20090617_6087,12-STER-0.2_20090617,12-STER-0.2,12,STER,0.2,06/17/2009,Not_Sampled,,T,T,T,F,F,F,T,F,F,F,F,F,F,F,,Good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6088,08-BEEV-0.8_20090706_6088,08-BEEV-0.8_20090706,08-BEEV-0.8,08,BEEV,0.8,07/06/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6089,08-BEEV-4.0_20090706_6089,08-BEEV-4.0_20090706,08-BEEV-4.0,08,BEEV,4.0,07/06/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6090,08-BEEV-4.9_20090706_6090,08-BEEV-4.9_20090706,08-BEEV-4.9,08,BEEV,4.9,07/06/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,I,-9999,-9999,-9999,-9999,NA,NA,NA,
6091,08-BEEV-8.4_20090706_6091,08-BEEV-8.4_20090706,08-BEEV-8.4,08,BEEV,8.4,07/06/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,I,-9999,-9999,-9999,-9999,NA,NA,NA,
6092,09-GRAS-4.9_20090707_6092,09-GRAS-4.9_20090707,09-GRAS-4.9,09,GRAS,4.9,07/07/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6093,09-STLW-1.0_20090707_6093,09-STLW-1.0_20090707,09-STLW-1.0,09,STLW,1.0,07/07/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6094,09-STLW-3.5_20090707_6094,09-STLW-3.5_20090707,09-STLW-3.5,09,STLW,3.5,07/07/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6095,09-STLW-8.3_20090707_6095,09-STLW-8.3_20090707,09-STLW-8.3,09,STLW,8.3,07/07/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6096,09-STLW-86.3_20090707_6096,09-STLW-86.3_20090707,09-STLW-86.3,09,STLW,86.3,07/07/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6097,13-NORM-33.6_20090708_6097,13-NORM-33.6_20090708,13-NORM-33.6,13,NORM,33.6,07/08/2009,Unknown,,T,T,T,T,F,F,T,F,T,F,F,F,T,T,Tipulidae,Good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"flows up slightly, running a bit turbid but not much more than normal, rusty crayfish, substrate large and difficult to kick A,C duffy, B,D smith"
6098,13-NORM-33.8_20090708_6098,13-NORM-33.8_20090708,13-NORM-33.8,13,NORM,33.8,07/08/2009,Unknown,,T,T,T,T,T,F,T,F,T,F,F,F,F,F,,Very_good,Adequate,-9999,-9999,-9999,-9999,NA,NA,NA,"good site, good substrate, substrate smaller and easier to kick than downstream, more fines in net, found FW mussel on bank"
6099,13-MILT-0.1_20090710_6099,13-MILT-0.1_20090710,13-MILT-0.1,13,MILT,0.1,07/10/2009,Unknown,,F,F,F,F,F,F,T,F,F,F,F,T,F,T,"snails, sowbugs, worms",Very_poor,A,-9999,-9999,-9999,-9999,NA,NA,NA,"grey/black algae, leaches in pans"
6100,13-MILT-0.3_20090710_6100,13-MILT-0.3_20090710,13-MILT-0.3,13,MILT,0.3,07/10/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,T,Leeches and flatworms,Very_poor,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"iron bacteria seeps, thick grey slime like algae"
6101,06-CHAR-9.5_20090714_6101,06-CHAR-9.5_20090714,06-CHAR-9.5,06,CHAR,9.5,07/14/2009,Unknown,,T,T,T,T,F,F,F,F,F,F,F,F,F,F,,Very_good,A,-9999,-9999,-9999,-9999,NA,NA,NA,
6102,04-GENS-10.5_20090714_6102,04-GENS-10.5_20090714,04-GENS-10.5,04,GENS,10.5,07/14/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6103,04-GENS-12.3_20090714_6103,04-GENS-12.3_20090714,04-GENS-12.3,04,GENS,12.3,07/14/2009,Unknown,,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6104,06-NVUS-0.9_20090714_6104,06-NVUS-0.9_20090714,06-NVUS-0.9,06,NVUS,0.9,07/14/2009,Unknown,,T,T,T,T,T,F,F,F,F,F,F,T,F,F,,Good,NA,-9999,-9999,-9999,-9999,NA,NA,NA,
6105,06-OAKS-0.7_20090714_6105,06-OAKS-0.7_20090714,06-OAKS-0.7,06,OAKS,0.7,07/14/2009,Unknown,,T,T,T,T,T,F,T,F,T,T,F,T,F,T,Craneflies,NA,A,-9999,-9999,-9999,-9999,NA,NA,NA,many mayflies
