row_index,HFDH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVERMILE,HFDH_EVENT_SMAS_SAMPLE_DATE,HFDH_GRADIENT,HFDH_EPIFAUNAL_COVER,HFDH_EMBEDDEDNESS_POOLING,HFDH_VELOCITY_DEPTH_REGIME,HFDH_SEDIMENT_DEPOSITION,HFDH_FLOW_STATUS,HFDH_CHANNEL_ALTERATION,HFDH_RIFFLE_BEND_FREQUENCY,HFDH_LEFT_BANK_STABILITY,HFDH_RIGHT_BANK_STABILITY,HFDH_LEFT_BANK_VEG,HFDH_RIGHT_BANK_VEG,HFDH_LEFT_BANK_VEG_ZONE,HFDH_RIGHT_BANK_VEG_ZONE,HFDH_HABITAT_COMMENT,instance_id,EVENT_SMAS_ID
1589,04-BSPR-0.6,04,BSPR,0.6,07/01/2014,High,14,8,17,13,17,17,10,9,9,9,8,9,7,Manmade wooden bankstabilization and fish habitat,04-BSPR-0.6_20140701_1589,04-BSPR-0.6_20140701
1590,04-CONE-1.9,04,CONE,1.9,07/01/2014,High,12,6,17,4,18,6,16,8,8,8,8,7,7,,04-CONE-1.9_20140701_1590,04-CONE-1.9_20140701
1591,04-HONY-9.6,04,HONY,9.6,07/01/2014,High,6,4,15,2,17,6,5,4,6,8,7,7,7,,04-HONY-9.6_20140701_1591,04-HONY-9.6_20140701
1592,04-HONY-16.9,04,HONY,16.9,07/01/2014,High,6,0,10,1,16,14,8,3,5,4,6,1,3,"Leadge rock, lots of caddis",04-HONY-16.9_20140701_1592,04-HONY-16.9_20140701
1593,04-HONY_T13-5.7,04,HONY_T13,5.7,07/01/2014,High,9,6,5,5,16,0,3,4,6,6,5,7,5,,04-HONY_T13-5.7_20140701_1593,04-HONY_T13-5.7_20140701
1594,04-MILK-5.5,04,MILK,5.5,07/01/2014,High,15,15,16,17,16,14,16,5,5,3,3,2,2,,04-MILK-5.5_20140701_1594,04-MILK-5.5_20140701
1595,03-MORM-3.0,03,MORM,3.0,07/01/2014,High,12,14,10,12,13,13,12,7,9,2,2,2,3,,03-MORM-3.0_20140701_1595,03-MORM-3.0_20140701
1596,04-MUCK-2.6,04,MUCK,2.6,07/01/2014,High,17,9,15,17,8,17,17,9,9,7,9,2,4,Seasonaly dries out,04-MUCK-2.6_20140701_1596,04-MUCK-2.6_20140701
1597,04-OATK-1.5,04,OATK,1.5,07/01/2014,High,12,13,15,16,18,2,16,8,8,9,7,9,5,,04-OATK-1.5_20140701_1597,04-OATK-1.5_20140701
1598,04-OATK-16.3,04,OATK,16.3,07/01/2014,High,11,10,14,14,11,16,17,8,7,8,8,6,10,Loaded with periphytes,04-OATK-16.3_20140701_1598,04-OATK-16.3_20140701
1599,04-OATK_T1-0.8,04,OATK_T1,0.8,07/01/2014,High,6,8,8,6,17,12,15,9,9,9,9,2,2,,04-OATK_T1-0.8_20140701_1599,04-OATK_T1-0.8_20140701
1600,04-OATK_T6-0.4,04,OATK_T6,0.4,07/01/2014,High,1,10,0,1,0,0,0,7,7,8,8,9,9,Dry,04-OATK_T6-0.4_20140701_1600,04-OATK_T6-0.4_20140701
1601,04-SPRG-3.7,04,SPRG,3.7,07/01/2014,High,9,5,12,7,10,0,6,7,5,7,7,4,8,,04-SPRG-3.7_20140701_1601,04-SPRG-3.7_20140701
1602,04-SPRG-5.2,04,SPRG,5.2,07/01/2014,High,13,4,6,10,10,4,6,6,5,7,5,3,4,,04-SPRG-5.2_20140701_1602,04-SPRG-5.2_20140701
1603,04-WHIO-0.2,04,WHIO,0.2,07/01/2014,High,15,12,11,14,15,18,17,9,9,9,9,4,6,,04-WHIO-0.2_20140701_1603,04-WHIO-0.2_20140701
1604,04-ANGL-1.1,04,ANGL,1.1,07/02/2014,High,17,17,18,14,13,18,19,6,9,7,9,8,9,,04-ANGL-1.1_20140702_1604,04-ANGL-1.1_20140702
1605,04-ANGL-12.9,04,ANGL,12.9,07/02/2014,High,17,15,12,12,7,10,15,9,9,9,9,9,9,,04-ANGL-12.9_20140702_1605,04-ANGL-12.9_20140702
1606,04-BRON-4.7,04,BRON,4.7,07/02/2014,High,14,4,5,2,7,0,3,5,4,8,7,8,6,"Nice spot, was a dam just downstream, probably a pond here",04-BRON-4.7_20140702_1606,04-BRON-4.7_20140702
1607,04-CDIC-1.0,04,CDIC,1.0,07/02/2014,High,3,15,0,14,0,17,0,10,10,9,9,9,6,Dry. Very small,04-CDIC-1.0_20140702_1607,04-CDIC-1.0_20140702
1608,04-CNEA-6.5,04,CNEA,6.5,07/02/2014,High,18,13,19,15,15,14,16,8,8,8,8,8,8,,04-CNEA-6.5_20140702_1608,04-CNEA-6.5_20140702
1609,04-CRAW-0.4,04,CRAW,0.4,07/02/2014,High,11,15,-9999,14,14,-9999,16,7,7,9,9,9,8,,04-CRAW-0.4_20140702_1609,04-CRAW-0.4_20140702
1610,04-EKOY-2.2,04,EKOY,2.2,07/02/2014,High,18,16,18,18,18,17,17,8,8,8,8,7,7,,04-EKOY-2.2_20140702_1610,04-EKOY-2.2_20140702
1611,04-HONI-5.8,04,HONI,5.8,07/02/2014,High,11,10,13,11,18,14,17,8,9,8,6,8,7,,04-HONI-5.8_20140702_1611,04-HONI-5.8_20140702
1612,04-HONY-32.0,04,HONY,32.0,07/02/2014,High,8,12,12,11,17,16,11,9,6,9,9,7,5,Smelly,04-HONY-32.0_20140702_1612,04-HONY-32.0_20140702
1613,04-JCOX-2.2,04,JCOX,2.2,07/02/2014,High,8,4,15,8,12,14,12,6,6,7,7,6,5,,04-JCOX-2.2_20140702_1613,04-JCOX-2.2_20140702
1614,04-KNNE-2.3,04,KNNE,2.3,07/02/2014,High,9,10,6,7,16,15,11,7,8,9,9,7,8,,04-KNNE-2.3_20140702_1614,04-KNNE-2.3_20140702
1615,04-LIMK-1.3,04,LIMK,1.3,07/02/2014,High,15,15,12,13,18,14,19,7,9,7,8,0,6,Eroding culvert,04-LIMK-1.3_20140702_1615,04-LIMK-1.3_20140702
1616,04-MCMI_N-3.0,04,MCMI_N,3.0,07/02/2014,High,15,15,14,9,7,17,20,6,6,2,3,9,6,"Low flow stream but not b ad, incised",04-MCMI_N-3.0_20140702_1616,04-MCMI_N-3.0_20140702
1617,04-OATK-28.2,04,OATK,28.2,07/02/2014,High,14,5,3,14,18,15,2,5,4,7,6,4,4,Marginal high gradient,04-OATK-28.2_20140702_1617,04-OATK-28.2_20140702
1618,04-OATK-46.2,04,OATK,46.2,07/02/2014,High,8,5,11,4,15,16,6,4,5,3,3,4,4,,04-OATK-46.2_20140702_1618,04-OATK-46.2_20140702
1619,04-OATK-52.5,04,OATK,52.5,07/02/2014,High,9,4,15,18,15,17,17,9,9,9,9,10,9,,04-OATK-52.5_20140702_1619,04-OATK-52.5_20140702
1620,04-RAGA-9.3,04,RAGA,9.3,07/02/2014,High,5,10,16,10,14,14,7,7,8,2,7,2,7,Pretty deep towards middle,04-RAGA-9.3_20140702_1620,04-RAGA-9.3_20140702
1621,04-RAGA_T16-1.8,04,RAGA_T16,1.8,07/02/2014,High,10,13,8,6,10,16,18,3,4,8,8,6,9,"Pool at road, slow trickle downstream, coordinates at road not site",04-RAGA_T16-1.8_20140702_1621,04-RAGA_T16-1.8_20140702
1622,04-RICM_T9-0.4,04,RICM_T9,0.4,07/02/2014,High,12,15,17,15,11,14,16,7,9,8,8,7,8,,04-RICM_T9-0.4_20140702_1622,04-RICM_T9-0.4_20140702
1623,04-SALK-1.5,04,SALK,1.5,07/02/2014,High,4,4,7,12,10,5,12,7,5,8,8,8,8,,04-SALK-1.5_20140702_1623,04-SALK-1.5_20140702
1624,04-SILO-3.6,04,SILO,3.6,07/02/2014,High,3,3,11,10,10,10,15,6,5,6,6,9,9,,04-SILO-3.6_20140702_1624,04-SILO-3.6_20140702
1625,04-SPRN_T2-1.3,04,SPRN_T2,1.3,07/02/2014,High,4,19,6,15,9,14,8,8,6,5,8,4,7,Bedrock,04-SPRN_T2-1.3_20140702_1625,04-SPRN_T2-1.3_20140702
1626,04-SUNS_T10-0.2,04,SUNS_T10,0.2,07/02/2014,High,16,15,14,13,10,17,17,7,3,8,8,10,5,,04-SUNS_T10-0.2_20140702_1626,04-SUNS_T10-0.2_20140702
1627,04-UGNS-85.8,04,UGNS,85.8,07/02/2014,High,4,12,5,5,16,0,10,8,5,8,6,9,9,,04-UGNS-85.8_20140702_1627,04-UGNS-85.8_20140702
1628,04-VCAM-0.4,04,VCAM,0.4,07/02/2014,High,16,16,18,12,10,17,16,8,7,8,6,7,7,Should access via 19/20 near belvidere inn,04-VCAM-0.4_20140702_1628,04-VCAM-0.4_20140702
1629,04-WIGW-0.7,04,WIGW,0.7,07/02/2014,High,17,17,13,13,8,16,16,7,9,8,8,7,8,,04-WIGW-0.7_20140702_1629,04-WIGW-0.7_20140702
1630,04-WOLF-2.1,04,WOLF,2.1,07/02/2014,High,15,-9999,11,16,16,20,19,-9999,-9999,9,9,10,10,,04-WOLF-2.1_20140702_1630,04-WOLF-2.1_20140702
1631,04-BIDW-1.5,04,BIDW,1.5,07/03/2014,High,4,3,4,5,6,18,6,7,3,7,5,7,5,,04-BIDW-1.5_20140703_1631,04-BIDW-1.5_20140703
1632,04-CRYD-2.3,04,CRYD,2.3,07/03/2014,High,18,19,18,17,19,19,19,7,7,7,7,8,8,,04-CRYD-2.3_20140703_1632,04-CRYD-2.3_20140703
1633,04-KNIT-0.3,04,KNIT,0.3,07/03/2014,High,9,17,13,17,18,17,20,10,10,9,8,7,6,,04-KNIT-0.3_20140703_1633,04-KNIT-0.3_20140703
1634,04-MILD-2.5,04,MILD,2.5,07/03/2014,High,3,0,2,6,16,5,15,9,8,9,9,7,9,Ledge rock,04-MILD-2.5_20140703_1634,04-MILD-2.5_20140703
1635,04-PLBO-3.3,04,PLBO,3.3,07/03/2014,High,11,16,15,17,11,12,18,7,7,7,8,6,6,,04-PLBO-3.3_20140703_1635,04-PLBO-3.3_20140703
1636,04-PUTB-0.1,04,PUTB,0.1,07/03/2014,High,6,2,8,7,10,10,7,7,8,8,9,5,9,,04-PUTB-0.1_20140703_1636,04-PUTB-0.1_20140703
1637,04-UGNS-132.0,04,UGNS,132.0,07/03/2014,High,9,18,13,13,19,18,17,10,10,8,8,3,6,Knotweed banks,04-UGNS-132.0_20140703_1637,04-UGNS-132.0_20140703
1638,04-UGNS-139.6,04,UGNS,139.6,07/03/2014,High,14,4,10,5,19,10,5,4,7,8,9,6,9,,04-UGNS-139.6_20140703_1638,04-UGNS-139.6_20140703
1639,04-UGNS-146.5,04,UGNS,146.5,07/03/2014,High,18,18,18,18,18,18,18,7,9,8,9,9,9,,04-UGNS-146.5_20140703_1639,04-UGNS-146.5_20140703
1640,09-REGI-2.7,09,REGI,2.7,07/09/2014,High,16,18,19,16,18,10,16,9,9,8,9,7,10,Dam,09-REGI-2.7_20140709_1640,09-REGI-2.7_20140709
1641,09-REGI-7.8,09,REGI,7.8,07/09/2014,High,12,9,16,15,18,16,16,8,9,9,10,9,10,,09-REGI-7.8_20140709_1641,09-REGI-7.8_20140709
1642,09-BAVR_T2-2.9,09,BAVR_T2,2.9,07/21/2014,Low,10,12,0,0,0,18,14,7,7,4,4,9,9,,09-BAVR_T2-2.9_20140721_1642,09-BAVR_T2-2.9_20140721
1643,09-BICR-2.6,09,BICR,2.6,07/21/2014,Low,12,13,14,12,18,18,12,9,7,9,8,10,9,,09-BICR-2.6_20140721_1643,09-BICR-2.6_20140721
1644,09-BRND-2.5,09,BRND,2.5,07/21/2014,Low,9,8,12,10,17,15,10,6,6,8,8,3,7,,09-BRND-2.5_20140721_1644,09-BRND-2.5_20140721
1645,09-FRET_T5-1.7,09,FRET_T5,1.7,07/21/2014,Low,11,0,0,17,0,0,16,9,9,9,9,9,5,,09-FRET_T5-1.7_20140721_1645,09-FRET_T5-1.7_20140721
1646,09-FSCR-1.4,09,FSCR,1.4,07/21/2014,High,12,14,-9999,11,16,14,9,5,4,1,3,1,2,,09-FSCR-1.4_20140721_1646,09-FSCR-1.4_20140721
1647,09-GTCH_M-12.3,09,GTCH_M,12.3,07/21/2014,High,15,6,18,10,8,0,18,9,7,10,10,10,10,,09-GTCH_M-12.3_20140721_1647,09-GTCH_M-12.3_20140721
1648,09-GTCH_M_T6-0.4,09,GTCH_M_T6,0.4,07/21/2014,High,16,6,16,8,10,3,18,4,6,8,3,10,5,,09-GTCH_M_T6-0.4_20140721_1648,09-GTCH_M_T6-0.4_20140721
1649,09-GTCH_W-49.1,09,GTCH_W,49.1,07/21/2014,High,12,4,14,1,16,0,15,9,9,10,10,10,10,,09-GTCH_W-49.1_20140721_1649,09-GTCH_W-49.1_20140721
1650,09-INDN-2.0,09,INDN,2.0,07/21/2014,High,17,15,14,18,17,16,13,7,7,5,3,2,3,,09-INDN-2.0_20140721_1650,09-INDN-2.0_20140721
1651,09-INDN-33.7,09,INDN,33.7,07/21/2014,High,15,10,13,11,18,16,14,8,9,9,9,8,10,,09-INDN-33.7_20140721_1651,09-INDN-33.7_20140721
1652,09-INDN_T69-1.5,09,INDN_T69,1.5,07/21/2014,Low,10,0,0,0,20,0,0,10,10,10,10,10,10,Natural wet land and shore,09-INDN_T69-1.5_20140721_1652,09-INDN_T69-1.5_20140721
1653,09-JEWT-3.1,09,JEWT,3.1,07/21/2014,Low,15,15,14,10,16,17,14,7,7,6,6,7,4,,09-JEWT-3.1_20140721_1653,09-JEWT-3.1_20140721
1654,09-LITL-3.5,09,LITL,3.5,07/21/2014,High,12,14,14,11,16,14,17,9,8,9,9,9,9,Lots of filamentous,09-LITL-3.5_20140721_1654,09-LITL-3.5_20140721
1655,09-LTTL_T12-0.4,09,LTTL_T12,0.4,07/21/2014,Low,10,5,5,4,16,5,15,10,10,10,10,10,10,On private property of dennis dorsey,09-LTTL_T12-0.4_20140721_1655,09-LTTL_T12-0.4_20140721
1656,09-STLW_T54-0.1,09,STLW_T54,0.1,07/21/2014,High,15,16,0,18,0,17,0,9,9,8,8,2,2,,09-STLW_T54-0.1_20140721_1656,09-STLW_T54-0.1_20140721
1657,09-SYLV-1.4,09,SYLV,1.4,07/21/2014,High,12,14,15,13,15,17,18,7,8,9,9,9,9,,09-SYLV-1.4_20140721_1657,09-SYLV-1.4_20140721
1658,09-BLAT-0.1,09,BLAT,0.1,07/22/2014,Low,18,0,0,15,0,16,16,8,8,8,8,7,7,,09-BLAT-0.1_20140722_1658,09-BLAT-0.1_20140722
1659,09-CHRC-2.6,09,CHRC,2.6,07/22/2014,High,17,0,0,10,0,16,0,8,8,9,9,5,8,,09-CHRC-2.6_20140722_1659,09-CHRC-2.6_20140722
1660,09-DERR-0.2,09,DERR,0.2,07/22/2014,High,13,9,14,15,17,13,16,6,7,5,7,3,5,,09-DERR-0.2_20140722_1660,09-DERR-0.2_20140722
1661,09-DERR_T10-0.1,09,DERR_T10,0.1,07/22/2014,High,14,2,10,10,10,0,10,9,9,6,9,5,9,,09-DERR_T10-0.1_20140722_1661,09-DERR_T10-0.1_20140722
1662,09-DERR_T6-1.5,09,DERR_T6,1.5,07/22/2014,Low,6,2,3,12,10,10,10,9,9,9,9,4,5,,09-DERR_T6-1.5_20140722_1662,09-DERR_T6-1.5_20140722
1663,09-EDEE-13.4,09,EDEE,13.4,07/22/2014,High,14,13,7,10,10,11,18,7,7,6,4,4,3,,09-EDEE-13.4_20140722_1663,09-EDEE-13.4_20140722
1664,09-GRAS-15.8,09,GRAS,15.8,07/22/2014,High,13,10,15,13,17,12,13,8,8,7,1,7,1,Possible Podestemum,09-GRAS-15.8_20140722_1664,09-GRAS-15.8_20140722
1665,09-GRAS_M-3.7,09,GRAS_M,3.7,07/22/2014,High,11,13,18,17,17,17,12,9,9,7,6,9,6,,09-GRAS_M-3.7_20140722_1665,09-GRAS_M-3.7_20140722
1666,09-GRAS_N-3.7,09,GRAS_N,3.7,07/22/2014,Low,3,5,0,0,18,10,2,7,3,9,8,9,9,,09-GRAS_N-3.7_20140722_1666,09-GRAS_N-3.7_20140722
1667,09-GULF-3.7,09,GULF,3.7,07/22/2014,Low,16,4,3,3,18,15,17,8,8,8,8,8,8,,09-GULF-3.7_20140722_1667,09-GULF-3.7_20140722
1668,09-LIBS-1.8,09,LIBS,1.8,07/22/2014,Low,12,14,14,8,15,16,13,4,3,2,1,7,4,,09-LIBS-1.8_20140722_1668,09-LIBS-1.8_20140722
1669,09-LSAL-3.1,09,LSAL,3.1,07/22/2014,High,14,10,16,4,12,3,12,6,7,8,8,3,4,,09-LSAL-3.1_20140722_1669,09-LSAL-3.1_20140722
1670,09-OMAL-0.3,09,OMAL,0.3,07/22/2014,High,6,2,12,2,10,2,15,8,9,10,10,10,10,,09-OMAL-0.3_20140722_1670,09-OMAL-0.3_20140722
1671,09-PARK-0.3,09,PARK,0.3,07/22/2014,High,12,2,14,6,12,4,14,7,7,9,9,10,10,,09-PARK-0.3_20140722_1671,09-PARK-0.3_20140722
1672,09-PIKC-8.7,09,PIKC,8.7,07/22/2014,Low,0,1,0,10,14,20,2,4,4,7,7,3,6,,09-PIKC-8.7_20140722_1672,09-PIKC-8.7_20140722
1673,09-PLUS-1.9,09,PLUS,1.9,07/22/2014,High,13,12,13,14,16,13,17,8,7,9,9,9,9,,09-PLUS-1.9_20140722_1673,09-PLUS-1.9_20140722
1674,09-RAQU-44.2,09,RAQU,44.2,07/22/2014,High,4,10,16,8,12,10,15,9,7,9,5,8,3,,09-RAQU-44.2_20140722_1674,09-RAQU-44.2_20140722
1675,09-REGI-15.8,09,REGI,15.8,07/22/2014,High,13,16,6,16,16,16,14,8,8,4,7,3,6,,09-REGI-15.8_20140722_1675,09-REGI-15.8_20140722
1676,09-REGI_W-2.7,09,REGI_W,2.7,07/22/2014,High,12,2,14,4,12,5,14,6,8,5,7,1,4,,09-REGI_W-2.7_20140722_1676,09-REGI_W-2.7_20140722
1677,09-SAL9-22.6,09,SAL9,22.6,07/22/2014,High,12,10,15,12,18,15,19,10,8,9,5,9,6,,09-SAL9-22.6_20140722_1677,09-SAL9-22.6_20140722
1678,09-SAL9-28.3,09,SAL9,28.3,07/22/2014,High,9,13,16,17,18,17,19,9,7,6,4,5,4,,09-SAL9-28.3_20140722_1678,09-SAL9-28.3_20140722
1679,09-SCKE-3.4,09,SCKE,3.4,07/22/2014,High,8,13,-9999,12,15,9,10,5,7,2,3,1,3,,09-SCKE-3.4_20140722_1679,09-SCKE-3.4_20140722
1680,09-SCKE-8.3,09,SCKE,8.3,07/22/2014,High,16,15,14,17,15,15,15,6,8,5,6,8,2,,09-SCKE-8.3_20140722_1680,09-SCKE-8.3_20140722
1681,09-STAM-0.9,09,STAM,0.9,07/22/2014,Low,7,3,0,10,10,8,5,3,3,9,6,9,4,,09-STAM-0.9_20140722_1681,09-STAM-0.9_20140722
1682,09-VREN-1.1,09,VREN,1.1,07/22/2014,Low,6,10,10,8,12,10,5,6,8,5,10,4,7,,09-VREN-1.1_20140722_1682,09-VREN-1.1_20140722
1683,09-CGAY-2.7,09,CGAY,2.7,07/23/2014,High,8,4,12,6,12,14,10,4,5,2,7,1,2,,09-CGAY-2.7_20140723_1683,09-CGAY-2.7_20140723
1684,09-ENGL-2.5,09,ENGL,2.5,07/23/2014,High,8,2,14,3,14,4,10,8,9,8,6,9,3,,09-ENGL-2.5_20140723_1684,09-ENGL-2.5_20140723
1685,09-RAGG-3.3,09,RAGG,3.3,07/23/2014,High,17,11,17,14,15,15,17,9,9,8,9,9,9,,09-RAGG-3.3_20140723_1685,09-RAGG-3.3_20140723
1686,09-SAL9-1.1,09,SAL9,1.1,07/23/2014,High,9,2,12,6,12,12,8,6,5,4,3,1,1,,09-SAL9-1.1_20140723_1686,09-SAL9-1.1_20140723
1687,09-SAL9-16.6,09,SAL9,16.6,07/23/2014,High,16,13,12,16,17,15,15,9,9,10,10,10,10,,09-SAL9-16.6_20140723_1687,09-SAL9-16.6_20140723
1688,09-SEPA-4.3,09,SEPA,4.3,07/23/2014,High,15,10,0,12,0,15,0,7,7,9,9,9,9,,09-SEPA-4.3_20140723_1688,09-SEPA-4.3_20140723
1689,09-TROU-0.6,09,TROU,0.6,07/23/2014,High,8,10,10,10,12,4,8,6,5,6,8,3,8,,09-TROU-0.6_20140723_1689,09-TROU-0.6_20140723
1690,10-BIGC-6.3,10,BIGC,6.3,07/29/2014,High,6,12,11,15,17,15,8,3,3,4,4,5,5,,10-BIGC-6.3_20140729_1690,10-BIGC-6.3_20140729
1691,10-BOQT-28.5,10,BOQT,28.5,07/29/2014,High,16,16,16,17,18,16,17,4,4,4,4,3,3,Frequent flooding issue,10-BOQT-28.5_20140729_1691,10-BOQT-28.5_20140729
1692,10-CMIL-3.3,10,CMIL,3.3,07/29/2014,Low,3,3,2,3,16,16,13,4,4,4,4,7,5,,10-CMIL-3.3_20140729_1692,10-CMIL-3.3_20140729
1693,10-FMIL-2.1,10,FMIL,2.1,07/29/2014,High,14,14,17,17,17,17,17,8,8,8,8,8,8,,10-FMIL-2.1_20140729_1693,10-FMIL-2.1_20140729
1694,09-HOPI-0.8,09,HOPI,0.8,07/29/2014,High,12,2,10,8,10,5,15,5,7,8,8,5,7,,09-HOPI-0.8_20140729_1694,09-HOPI-0.8_20140729
1695,06-HUNC-1.5,06,HUNC,1.5,07/29/2014,High,14,16,18,13,20,16,19,5,8,7,8,3,5,,06-HUNC-1.5_20140729_1695,06-HUNC-1.5_20140729
1696,06-LCHO-2.0,06,LCHO,2.0,07/29/2014,High,12,16,7,4,16,12,7,5,5,4,5,2,2,,06-LCHO-2.0_20140729_1696,06-LCHO-2.0_20140729
1697,10-MDBR-4.1,10,MDBR,4.1,07/29/2014,Low,7,7,10,10,16,13,10,6,8,7,9,8,8,Alot of bottom is mud,10-MDBR-4.1_20140729_1697,10-MDBR-4.1_20140729
1698,06-PAGE-0.6,06,PAGE,0.6,07/29/2014,High,11,8,16,12,12,8,20,6,8,4,4,4,4,Bermed banks,06-PAGE-0.6_20140729_1698,06-PAGE-0.6_20140729
1699,06-CATA-1.7,06,CATA,1.7,07/30/2014,High,10,14,15,19,19,17,14,9,10,6,7,6,6,,06-CATA-1.7_20140730_1699,06-CATA-1.7_20140730
1700,10-GCHZ-29.4,10,GCHZ,29.4,07/30/2014,High,17,17,18,15,19,17,19,9,9,9,9,9,9,,10-GCHZ-29.4_20140730_1700,10-GCHZ-29.4_20140730
1701,10-MKZI-0.8,10,MKZI,0.8,07/30/2014,Low,7,10,-9999,11,5,11,10,10,10,10,10,2,2,,10-MKZI-0.8_20140730_1701,10-MKZI-0.8_20140730
1702,06-NANT-0.6,06,NANT,0.6,07/30/2014,High,12,16,9,13,15,13,20,5,8,5,7,5,10,,06-NANT-0.6_20140730_1702,06-NANT-0.6_20140730
1703,06-NVUS-0.9,06,NVUS,0.9,07/30/2014,High,15,11,19,19,19,16,17,7,1,9,1,9,0,Ag field on right bank facing ds,06-NVUS-0.9_20140730_1703,06-NVUS-0.9_20140730
1704,06-PATT-0.3,06,PATT,0.3,07/30/2014,High,14,16,14,13,11,10,19,5,3,2,2,4,4,,06-PATT-0.3_20140730_1704,06-PATT-0.3_20140730
1705,10-SABL_E-17.2,10,SABL_E,17.2,07/30/2014,High,19,16,18,18,17,17,17,8,8,8,9,8,9,Water very high + fast,10-SABL_E-17.2_20140730_1705,10-SABL_E-17.2_20140730
1706,14-BEAV-13.8,14,BEAV,13.8,08/05/2014,High,14,11,10,15,12,15,19,6,5,7,2,6,0,,14-BEAV-13.8_20140805_1706,14-BEAV-13.8_20140805
1707,14-BEAV-18.5,14,BEAV,18.5,08/05/2014,High,15,16,12,16,14,18,18,8,6,9,3,10,2,,14-BEAV-18.5_20140805_1707,14-BEAV-18.5_20140805
1708,14-CHSB-1.0,14,CHSB,1.0,08/05/2014,High,17,16,10,17,15,15,20,9,4,9,0,10,1,,14-CHSB-1.0_20140805_1708,14-CHSB-1.0_20140805
1709,14-COUL-0.1,14,COUL,0.1,08/05/2014,High,18,18,11,16,15,16,19,9,9,7,4,3,2,,14-COUL-0.1_20140805_1709,14-COUL-0.1_20140805
1710,14-EDEL-18.9,14,EDEL,18.9,08/05/2014,High,13,17,16,13,15,16,14,5,4,2,5,4,3,,14-EDEL-18.9_20140805_1710,14-EDEL-18.9_20140805
1711,14-EDEL-24.7,14,EDEL,24.7,08/05/2014,High,13,14,-9999,14,14,14,10,4,7,3,6,1,5,,14-EDEL-24.7_20140805_1711,14-EDEL-24.7_20140805
1712,14-EDEL-55.3,14,EDEL,55.3,08/05/2014,High,13,19,15,13,11,17,19,4,9,3,6,0,0,RR track on left bank cut field right up to stream,14-EDEL-55.3_20140805_1712,14-EDEL-55.3_20140805
1713,14-EDEL-59.1,14,EDEL,59.1,08/05/2014,High,17,16,18,12,11,11,15,9,9,7,6,8,5,,14-EDEL-59.1_20140805_1713,14-EDEL-59.1_20140805
1714,14-LOOM-0.5,14,LOOM,0.5,08/05/2014,High,16,18,10,16,13,18,19,8,6,9,4,10,3,,14-LOOM-0.5_20140805_1714,14-LOOM-0.5_20140805
1715,14-LRED-0.1,14,LRED,0.1,08/05/2014,High,16,18,12,11,16,10,18,9,9,3,2,1,1,Stable banks are due to rock walls constructed on bothsides of stream,14-LRED-0.1_20140805_1715,14-LRED-0.1_20140805
1716,14-MEEK-1.3,14,MEEK,1.3,08/05/2014,High,18,19,13,15,15,18,18,2,8,5,8,5,7,,14-MEEK-1.3_20140805_1716,14-MEEK-1.3_20140805
1717,14-PINS-1.7,14,PINS,1.7,08/05/2014,High,14,15,-9999,11,11,13,16,4,7,2,4,1,4,,14-PINS-1.7_20140805_1717,14-PINS-1.7_20140805
1718,14-REDK-0.1,14,REDK,0.1,08/05/2014,High,16,15,10,17,18,14,18,7,9,9,7,3,2,Stream very straight above bridge for 200 meters may have been bulldozed? Not recently though,14-REDK-0.1_20140805_1718,14-REDK-0.1_20140805
1719,14-TRUT-1.4,14,TRUT,1.4,08/05/2014,High,13,15,13,15,13,17,16,6,7,6,7,6,6,,14-TRUT-1.4_20140805_1719,14-TRUT-1.4_20140805
1720,14-UNVR_E-0.2,14,UNVR_E,0.2,08/05/2014,High,18,18,18,16,19,18,18,8,6,7,7,4,8,,14-UNVR_E-0.2_20140805_1720,14-UNVR_E-0.2_20140805
1721,14-UNVR_W-12.5,14,UNVR_W,12.5,08/05/2014,High,19,1,14,16,14,19,20,6,6,10,10,10,10,,14-UNVR_W-12.5_20140805_1721,14-UNVR_W-12.5_20140805
1722,14-WDEL-35.4,14,WDEL,35.4,08/05/2014,High,14,18,15,16,14,16,15,8,8,6,9,7,9,,14-WDEL-35.4_20140805_1722,14-WDEL-35.4_20140805
1723,14-WDEL-40.2,14,WDEL,40.2,08/05/2014,High,13,18,14,11,11,12,11,5,6,4,4,3,2,,14-WDEL-40.2_20140805_1723,14-WDEL-40.2_20140805
1724,14-WILL-18.3,14,WILL,18.3,08/05/2014,High,18,14,15,11,18,16,16,9,7,9,7,8,6,,14-WILL-18.3_20140805_1724,14-WILL-18.3_20140805
1725,14-WSTB-1.1,14,WSTB,1.1,08/05/2014,High,14,13,11,16,14,7,15,8,7,3,6,1,3,,14-WSTB-1.1_20140805_1725,14-WSTB-1.1_20140805
1726,14-BIRC-0.8,14,BIRC,0.8,08/06/2014,High,12,14,9,13,11,13,15,6,4,6,3,4,2,,14-BIRC-0.8_20140806_1726,14-BIRC-0.8_20140806
1727,14-CALL-0.2,14,CALL,0.2,08/06/2014,High,13,16,11,10,15,11,9,4,6,2,2,2,1,,14-CALL-0.2_20140806_1727,14-CALL-0.2_20140806
1728,14-CALL-1.7,14,CALL,1.7,08/06/2014,High,12,12,7,6,16,12,9,8,6,9,3,9,2,,14-CALL-1.7_20140806_1728,14-CALL-1.7_20140806
